alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.003          989       5         0         11        0.989               7.90394337715       0                   0                   0                   0                   -1.0                -1.0                                    
0.003          993       3         0         7         0.993               0.160120845921      0                   0                   0                   0                   -1.0                -1                                      
0.003          985       8         0         15        0.985               1.8883248731        0                   0                   0                   0                   -1.0                -1                                      
0.003          987       5         0         13        0.987               8.34143870314       0                   0                   0                   0                   -1                  -1                                      
0.003          975       11        0         25        0.975               2.18666666667       0                   0                   0                   0                   -1.0                -1                                      
0.004          986       4         0         14        0.986               10.4827586207       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.004          988       5         0         12        0.988               3.81983805668       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.004          996       3         0         4         0.996               9.79116465863       0.0                 0.0                 0                   0                   -1                  -1                                      
0.004          983       7         0         17        0.983               0.170905391658      0                   0                   0                   0                   -1.0                -1.0                                    
0.004          987       5         0         13        0.987               0.192502532928      0                   0                   0                   0                   -1.0                -2                                      
0.004          985       3         0         15        0.985               10.5604060914       0                   0                   0                   0                   -1.0                -1                                      
0.004          993       3         0         7         0.993               8.95266868077       0                   0                   0                   1                   -1.0                -1.0                                    
0.004          984       6         0         16        0.984               0.144308943089      0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.004          988       5         0         12        0.988               18.6801619433       0.0                 0.0                 1                   0                   -1.0                -1                                      
0.004          988       9         0         12        0.988               16.1872469636       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          990       6         0         10        0.99                0.367676767677      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          984       6         0         16        0.984               3.50203252033       0.0                 0.0                 0                   0                   -1                  -1                                      
0.004          989       6         0         11        0.989               7.36400404449       0                   0                   0                   0                   -1.0                -1                                      
0.004          985       6         0         15        0.985               8.93604060914       0                   0                   0                   0                   -1.0                -1                                      
0.004          990       5         0         10        0.99                19.1777777778       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.004          991       1         0         9         0.991               1.19071644803       0                   0                   0                   0                   -1.0                -1                                      
0.004          992       3         0         8         0.992               0.191532258065      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.004          991       4         0         9         0.991               11.790110999        0                   0                   0                   1                   -1                  -1.5                                    
0.004          990       4         0         10        0.99                0.731313131313      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.004          990       2         0         10        0.99                0.167676767677      0.0                 0.0                 0                   1                   -1.0                -1                                      
0.004          987       7         0         13        0.987               22.1246200608       0                   0                   0                   0                   -1.0                -1                                      
0.004          987       6         0         13        0.987               5.12765957447       0                   0                   0                   0                   -1                  -1                                      
0.004          990       4         0         10        0.99                5.8101010101        0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          991       5         0         9         0.991               0.18668012109       0                   0                   0                   0                   -1.0                -1                                      
0.004          988       2         0         12        0.988               0.153846153846      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          987       6         0         13        0.987               6.18946301925       0                   0                   0                   0                   -1.0                -1.0                                    
0.004          984       7         0         16        0.984               12.218495935        0.0                 0.0                 0                   0                   -1.0                -1                                      
0.004          994       2         0         6         0.994               3.33098591549       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          982       9         0         18        0.982               3.67820773931       0.0                 0.0                 0                   0                   -1                  -1                                      
0.004          989       3         0         11        0.989               8.37714863498       0                   0                   0                   0                   -1                  -1.0                                    
0.004          988       5         0         12        0.988               0.233805668016      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          983       7         0         17        0.983               3.09562563581       0                   0                   0                   0                   -1.0                -1.0                                    
0.004          982       7         0         18        0.982               22.6863543788       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.004          985       9         0         15        0.985               0.309644670051      0                   0                   0                   0                   -1                  -1                                      
0.004          987       2         0         13        0.987               0.205673758865      0                   0                   0                   0                   -1                  -1.0                                    
0.004          985       5         0         15        0.985               0.23654822335       0                   0                   0                   0                   -1.0                -1                                      
0.004          984       7         0         16        0.984               16.8760162602       0.0                 0.0                 0                   0                   -1.0                -2.0                                    
0.004          985       9         0         15        0.985               6.24771573604       0                   0                   0                   0                   -1.0                -1.0                                    
0.004          988       5         0         12        0.988               3.95344129555       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          989       5         0         11        0.989               0.177957532861      0                   0                   0                   0                   -1                  -1                                      
0.004          985       7         0         15        0.985               12.2781725888       0                   0                   0                   0                   -1.0                -1                                      
0.004          989       3         0         11        0.989               9.36501516684       0                   0                   0                   1                   -1                  -1                                      
0.004          989       3         0         11        0.989               0.168857431749      0                   0                   0                   0                   -1                  -1.0                                    
0.004          986       9         0         14        0.986               0.193711967546      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.004          990       5         0         10        0.99                16.2565656566       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.004          990       6         0         10        0.99                0.163636363636      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.004          985       8         0         15        0.985               0.195939086294      0                   0                   0                   0                   -1                  -1                                      
0.004          992       3         0         8         0.992               9.70463709677       0.0                 0.0                 0                   1                   -1                  -1                                      
0.004          990       3         0         10        0.99                0.207070707071      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.004          990       4         0         10        0.99                6.64848484848       0.0                 0.0                 1                   0                   -1                  -1                                      
0.005          991       3         0         9         0.991               1.94853683148       0                   0                   0                   0                   -1.0                -1.0                                    
0.005          984       6         0         16        0.984               0.948170731707      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          993       2         0         7         0.993               10.0694864048       0                   0                   0                   0                   -1.0                -1                                      
0.005          990       6         0         10        0.99                2.53636363636       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          992       3         0         8         0.992               4.33064516129       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.005          991       6         0         9         0.991               9.32795156408       0                   0                   0                   0                   -1.0                -1                                      
0.005          983       8         0         17        0.983               0.598168870804      0                   0                   0                   0                   -1                  -1.0                                    
0.005          984       6         0         16        0.984               3.21544715447       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.005          989       8         0         11        0.989               1.90192113246       0                   0                   0                   0                   -1                  -1.0                                    
0.005          992       3         0         8         0.992               0.213709677419      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          987       9         0         13        0.987               5.77507598784       0                   0                   0                   0                   -1                  -1.0                                    
0.005          995       1         0         5         0.995               0.263316582915      0                   0                   0                   0                   -1.0                -1.0                                    
0.005          984       6         0         16        0.984               9.06605691057       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.005          992       3         0         8         0.992               11.7822580645       0.0                 0.0                 0                   1                   -1.0                -1                                      
0.005          984       6         0         16        0.984               3.71544715447       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          986       5         0         14        0.986               0.234279918864      0.0                 0.0                 0                   0                   -1                  -1                                      
0.005          990       5         0         10        0.99                3.25656565657       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.005          987       5         0         13        0.987               0.190476190476      0                   0                   0                   0                   -1                  -1                                      
0.005          989       3         0         11        0.989               8.03943377149       0                   0                   0                   0                   -1                  -1.0                                    
0.005          986       8         0         14        0.986               0.724137931034      0.0                 0.0                 0                   0                   -1                  -1                                      
0.005          989       4         0         11        0.989               5.23862487361       0                   0                   0                   0                   -1                  -1.0                                    
0.005          990       5         0         10        0.99                11.9797979798       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.005          992       5         0         8         0.992               8.95262096774       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          991       2         0         9         0.991               0.266397578204      0                   0                   0                   0                   -1                  -1.0                                    
0.005          992       4         0         8         0.992               0.708669354839      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.005          988       5         0         12        0.988               0.204453441296      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          984       9         0         16        0.984               0.190040650407      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          990       3         0         10        0.99                2.42121212121       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.005          989       1         0         11        0.989               1.10616784631       0                   0                   0                   0                   -1.0                -1.0                                    
0.005          991       4         0         9         0.991               0.271442986882      0                   0                   0                   0                   -1                  -1.0                                    
0.005          993       3         0         7         0.993               1.93252769386       0                   0                   0                   1                   -1.0                -1.0                                    
0.005          987       10        0         13        0.987               10.9645390071       0                   0                   0                   0                   -1.0                -1.0                                    
0.005          990       3         0         10        0.99                1.06464646465       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.005          985       8         0         15        0.985               6.77461928934       0                   0                   0                   0                   -1.0                -2                                      
0.005          988       4         0         12        0.988               10.5435222672       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.005          983       12        0         17        0.983               0.215666327569      0                   0                   0                   0                   -1                  -1.0                                    
0.005          980       11        0         20        0.98                0.283673469388      0.0                 0.0                 0                   0                   -1                  -1                                      
0.005          987       7         0         13        0.987               0.447821681864      0                   0                   0                   0                   -1                  -1.0                                    
0.005          990       7         0         10        0.99                0.293939393939      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.005          979       6         0         21        0.979               0.620020429009      0                   0                   0                   0                   -1.0                -1                                      
0.005          992       3         0         8         0.992               0.536290322581      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.005          979       8         0         21        0.979               0.23493360572       0                   0                   0                   1                   -1                  -1                                      
0.005          978       8         0         22        0.978               10.1155419223       0.0                 0.0                 0                   1                   -1.0                -1                                      
0.005          984       6         0         16        0.984               4.1331300813        0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.005          989       7         0         11        0.989               5.34479271992       0                   0                   0                   0                   -1.0                -1                                      
0.005          987       6         0         13        0.987               0.679837892604      0                   0                   0                   0                   -1.0                -1.0                                    
0.005          992       5         0         8         0.992               9.69153225806       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.005          988       2         0         12        0.988               0.269230769231      0.0                 0.0                 0                   0                   -1                  -1                                      
0.005          987       7         0         13        0.987               0.184397163121      0                   0                   0                   0                   -1                  -1.0                                    
0.005          990       3         0         10        0.99                29.4818181818       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          992       4         0         8         0.992               0.235887096774      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          989       3         0         11        0.989               3.28715874621       0                   0                   0                   0                   -1                  -1.0                                    
0.006          994       3         0         6         0.994               12.7766599598       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.006          987       6         0         13        0.987               0.272543059777      0                   0                   0                   0                   -1                  -1.0                                    
0.006          985       3         0         15        0.985               0.671065989848      0                   0                   0                   0                   -1.0                -1.0                                    
0.006          985       8         0         15        0.985               1.81116751269       0                   0                   0                   0                   -1                  -1                                      
0.006          990       5         0         10        0.99                11.6757575758       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          986       5         0         14        0.986               4.71703853955       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          986       8         0         14        0.986               0.255578093306      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          989       6         0         11        0.989               0.231547017189      0                   0                   0                   0                   -1.0                -1.0                                    
0.006          991       3         0         9         0.991               9.75782038345       0                   0                   0                   0                   -1                  -1                                      
0.006          984       10        0         16        0.984               0.303861788618      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          985       5         0         15        0.985               7.94517766497       0                   0                   0                   0                   -1                  -1.0                                    
0.006          989       6         0         11        0.989               11.6177957533       0                   0                   0                   0                   -1.0                -1.0                                    
0.006          986       5         0         14        0.986               0.584178498986      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.006          992       7         0         8         0.992               4.6814516129        0.0                 0.0                 0                   1.0                 -1.0                -1.0                                    
0.006          989       6         0         11        0.989               12.8291203236       0                   0                   0                   0                   -1                  -1.0                                    
0.006          992       4         0         8         0.992               2.96975806452       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.006          986       5         0         14        0.986               0.218052738337      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.006          990       3         0         10        0.99                0.257575757576      0.0                 0.0                 0                   0                   -1                  -1                                      
0.006          985       11        0         15        0.985               5.5076142132        0                   0                   0                   1                   -1.0                -1                                      
0.006          990       5         0         10        0.99                7.21919191919       0.0                 0.0                 1                   0                   -1                  -1                                      
0.006          989       4         0         11        0.989               3.61981799798       0                   0                   0                   0                   -1.0                -1                                      
0.006          986       9         0         14        0.986               12.1014198783       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          987       8         0         13        0.987               1.52583586626       0                   0                   0                   0                   -1                  -1                                      
0.006          986       5         0         14        0.986               4.66024340771       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          990       4         0         10        0.99                1.06161616162       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          993       1         0         7         0.993               10.4209466264       0                   0                   0                   0                   -1                  -1.0                                    
0.006          991       6         0         9         0.991               7.06861755802       0                   0                   0                   0                   -1.0                -1.0                                    
0.006          992       4         0         8         0.992               10.6955645161       0.0                 0.0                 0                   0                   -1                  -1                                      
0.006          984       7         0         16        0.984               19.1717479675       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.006          987       5         0         13        0.987               0.240121580547      0                   0                   0                   0                   -1.0                -1                                      
0.006          991       3         0         9         0.991               1.62361251261       0                   0                   0                   0                   -1.0                -1                                      
0.006          991       2         0         9         0.991               0.358224016145      0                   0                   0                   1                   -1                  -1.0                                    
0.006          988       5         0         12        0.988               0.295546558704      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          986       7         0         14        0.986               0.266734279919      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          993       5         0         7         0.993               3.6253776435        0                   0                   0                   0                   -1                  -1                                      
0.006          987       6         0         13        0.987               1.56534954407       0                   0                   0                   0                   -1                  -1.0                                    
0.006          989       3         0         11        0.989               0.280080889788      0                   0                   0                   0                   -1                  -1                                      
0.006          992       3         0         8         0.992               0.291330645161      0.0                 0.0                 0                   0                   -1.0                -1                                      
0.006          981       11        0         19        0.981               0.286442405708      0                   0                   0                   1                   -1.0                -1.0                                    
0.006          987       6         0         13        0.987               9.5623100304        0                   0                   0                   0                   -1                  -1                                      
0.006          987       6         0         13        0.987               1.15704154002       0                   0                   0                   0                   -1                  -1.0                                    
0.006          985       8         0         15        0.985               6.62233502538       0                   0                   0                   0                   -1.0                -1.0                                    
0.006          984       7         0         16        0.984               8.15853658537       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.006          983       11        0         17        0.983               10.7527975585       0                   0                   0                   0                   -1                  -1                                      
0.006          991       3         0         9         0.991               1.2068617558        0                   0                   1                   0                   -1.0                -1                                      
0.006          973       13        0         27        0.973               0.261048304214      0                   0                   0                   0                   -1                  -1.0                                    
0.006          983       5         0         17        0.983               8.96134282808       0                   0                   0                   0                   -1.0                -1                                      
0.006          982       9         0         18        0.982               4.33095723014       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.007          983       6         0         17        0.983               3.98677517803       0                   0                   0                   1                   -1                  -1.0                                    
0.007          986       4         0         14        0.986               10.2565922921       0.0                 0.0                 0                   0                   -1                  -1                                      
0.007          983       8         0         17        0.983               4.94099694812       0                   0                   0                   0                   -1.0                -1.0                                    
0.007          989       4         0         11        0.989               4.00707785642       0                   0                   0                   0                   -1.0                -1                                      
0.007          990       3         0         10        0.99                10.0252525253       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.007          984       7         0         16        0.984               2.67987804878       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.007          994       2         0         6         0.994               5.23541247485       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.007          990       4         0         10        0.99                3.82525252525       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.007          989       7         0         11        0.989               3.4459049545        0                   0                   0                   0                   -1.0                -1.0                                    
0.007          985       7         0         15        0.985               3.01015228426       0                   0                   0                   0                   -1                  -1.0                                    
0.007          993       2         0         7         0.993               7.87613293051       0                   0                   0                   0                   -1                  -1.0                                    
0.007          986       7         0         14        0.986               9.83367139959       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.007          989       6         0         11        0.989               2.7947421638        0                   0                   0                   0                   -1                  -1.0                                    
0.007          990       4         0         10        0.99                0.362626262626      0.0                 0.0                 0                   0                   -2.0                -1                                      
0.007          984       6         0         16        0.984               0.339430894309      0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.007          986       6         0         14        0.986               0.342799188641      0.0                 0.0                 0                   1                   -1.0                -1                                      
0.007          994       0         0         6         0.994               2.71830985915       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.007          985       3         0         15        0.985               10.4538071066       0                   0                   0                   0                   -1.0                -1                                      
0.007          993       2         0         7         0.993               3.03927492447       0                   0                   0                   1                   -1.0                -1                                      
0.007          982       8         0         18        0.982               0.295315682281      0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.007          987       4         0         13        0.987               8.12056737589       0                   0                   0                   0                   -1.0                -1                                      
0.007          994       3         0         6         0.994               0.315895372233      0.0                 0.0                 0                   0                   -1                  -1                                      
0.007          982       8         0         18        0.982               1.40631364562       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.007          985       6         0         15        0.985               7.86700507614       0                   0                   0                   0                   -1                  -1                                      
0.007          984       4         0         16        0.984               10.8058943089       0.0                 0.0                 1                   0                   -1                  -1                                      
0.007          985       6         0         15        0.985               4.49035532995       0                   0                   0                   0                   -1                  -1                                      
0.007          981       9         0         19        0.981               0.289500509684      0                   0                   0                   0                   -1.0                -1                                      
0.007          993       5         0         7         0.993               0.398791540785      0                   0                   0                   0                   -1.0                -1.0                                    
0.007          981       8         0         19        0.981               0.428134556575      0                   0                   0                   0                   -1                  -1.0                                    
0.007          992       5         0         8         0.992               1.11088709677       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.007          993       2         0         7         0.993               0.328298086606      0                   0                   0                   1                   -1.0                -1.0                                    
0.007          985       7         0         15        0.985               0.37461928934       0                   0                   0                   0                   -1                  -1                                      
0.007          983       9         0         17        0.983               9.82400813835       0                   0                   0                   0                   -1                  -1.0                                    
0.007          995       3         0         5         0.995               0.272361809045      0                   0                   0                   0                   -1.0                -1.0                                    
0.007          986       7         0         14        0.986               17.939148073        0.0                 0.0                 0                   0                   -1.0                -1                                      
0.007          980       9         0         20        0.98                10.6051020408       0.0                 0.0                 0                   0                   -1                  -1                                      
